Entity,Code,Year,Number of reported natural disasters - Earthquakes
Asia,OWID_ASI,1786,2
Asia,OWID_ASI,1787,2
Asia,OWID_ASI,1789,2
Asia,OWID_ASI,1791,3
Asia,OWID_ASI,1792,4
Asia,OWID_ASI,1793,3
Asia,OWID_ASI,1794,1
Asia,OWID_ASI,1796,2
Asia,OWID_ASI,1797,1
Asia,OWID_ASI,1799,3
Asia,OWID_ASI,1800,1
Asia,OWID_ASI,1802,2
Asia,OWID_ASI,1803,2
Asia,OWID_ASI,1804,1
Asia,OWID_ASI,1805,1
Asia,OWID_ASI,1806,1
Asia,OWID_ASI,1808,3
Asia,OWID_ASI,1809,1
Asia,OWID_ASI,1810,1
Asia,OWID_ASI,1811,4
Asia,OWID_ASI,1812,2
Asia,OWID_ASI,1813,1
Asia,OWID_ASI,1814,4
Asia,OWID_ASI,1815,4
Asia,OWID_ASI,1816,2
Asia,OWID_ASI,1817,1
Asia,OWID_ASI,1818,2
Asia,OWID_ASI,1819,2
Asia,OWID_ASI,1820,4
Asia,OWID_ASI,1822,3
Asia,OWID_ASI,1823,3
Asia,OWID_ASI,1824,4
Asia,OWID_ASI,1825,2
Asia,OWID_ASI,1826,1
Asia,OWID_ASI,1827,3
Asia,OWID_ASI,1828,6
Asia,OWID_ASI,1829,3
Asia,OWID_ASI,1830,6
Asia,OWID_ASI,1831,1
Asia,OWID_ASI,1832,1
Asia,OWID_ASI,1833,5
Asia,OWID_ASI,1834,6
Asia,OWID_ASI,1835,3
Asia,OWID_ASI,1836,2
Asia,OWID_ASI,1837,4
Asia,OWID_ASI,1838,2
Asia,OWID_ASI,1839,5
Asia,OWID_ASI,1840,4
Asia,OWID_ASI,1841,2
Asia,OWID_ASI,1842,4
Asia,OWID_ASI,1843,6
Asia,OWID_ASI,1844,3
Asia,OWID_ASI,1845,4
Asia,OWID_ASI,1846,3
Asia,OWID_ASI,1847,3
Asia,OWID_ASI,1848,1
Asia,OWID_ASI,1850,3
Asia,OWID_ASI,1851,4
Asia,OWID_ASI,1852,11
Asia,OWID_ASI,1853,4
Asia,OWID_ASI,1854,7
Asia,OWID_ASI,1855,10
Asia,OWID_ASI,1856,4
Asia,OWID_ASI,1857,8
Asia,OWID_ASI,1858,5
Asia,OWID_ASI,1859,9
Asia,OWID_ASI,1860,2
Asia,OWID_ASI,1861,7
Asia,OWID_ASI,1862,5
Asia,OWID_ASI,1863,11
Asia,OWID_ASI,1864,4
Asia,OWID_ASI,1865,5
Asia,OWID_ASI,1866,3
Asia,OWID_ASI,1867,3
Asia,OWID_ASI,1868,6
Asia,OWID_ASI,1869,6
Asia,OWID_ASI,1870,2
Asia,OWID_ASI,1871,4
Asia,OWID_ASI,1872,9
Asia,OWID_ASI,1874,5
Asia,OWID_ASI,1875,6
Asia,OWID_ASI,1876,4
Asia,OWID_ASI,1878,3
Asia,OWID_ASI,1879,4
Asia,OWID_ASI,1880,12
Asia,OWID_ASI,1881,10
Asia,OWID_ASI,1882,4
Asia,OWID_ASI,1883,4
Asia,OWID_ASI,1884,3
Asia,OWID_ASI,1885,11
Asia,OWID_ASI,1886,1
Asia,OWID_ASI,1887,5
Asia,OWID_ASI,1888,6
Asia,OWID_ASI,1889,5
Asia,OWID_ASI,1890,5
Asia,OWID_ASI,1891,5
Asia,OWID_ASI,1892,6
Asia,OWID_ASI,1893,8
Asia,OWID_ASI,1894,8
Asia,OWID_ASI,1895,7
Asia,OWID_ASI,1896,12
Asia,OWID_ASI,1897,15
Asia,OWID_ASI,1898,4
Asia,OWID_ASI,1899,5
Asia,OWID_ASI,1900,5
Asia,OWID_ASI,1901,10
Asia,OWID_ASI,1902,8
Asia,OWID_ASI,1903,10
Asia,OWID_ASI,1904,7
Asia,OWID_ASI,1905,14
Asia,OWID_ASI,1906,7
Asia,OWID_ASI,1907,9
Asia,OWID_ASI,1908,6
Asia,OWID_ASI,1909,16
Asia,OWID_ASI,1910,8
Asia,OWID_ASI,1911,10
Asia,OWID_ASI,1912,4
Asia,OWID_ASI,1913,5
Asia,OWID_ASI,1914,8
Asia,OWID_ASI,1915,7
Asia,OWID_ASI,1916,10
Asia,OWID_ASI,1917,10
Asia,OWID_ASI,1918,8
Asia,OWID_ASI,1919,4
Asia,OWID_ASI,1920,4
Asia,OWID_ASI,1921,8
Asia,OWID_ASI,1922,10
Asia,OWID_ASI,1923,14
Asia,OWID_ASI,1924,9
Asia,OWID_ASI,1925,11
Asia,OWID_ASI,1926,7
Asia,OWID_ASI,1927,10
Asia,OWID_ASI,1928,8
Asia,OWID_ASI,1929,10
Asia,OWID_ASI,1930,17
Asia,OWID_ASI,1931,11
Asia,OWID_ASI,1932,9
Asia,OWID_ASI,1933,7
Asia,OWID_ASI,1934,7
Asia,OWID_ASI,1935,18
Asia,OWID_ASI,1936,14
Asia,OWID_ASI,1937,8
Asia,OWID_ASI,1938,17
Asia,OWID_ASI,1939,10
Asia,OWID_ASI,1940,7
Asia,OWID_ASI,1941,11
Asia,OWID_ASI,1942,9
Asia,OWID_ASI,1943,12
Asia,OWID_ASI,1944,8
Asia,OWID_ASI,1945,9
Asia,OWID_ASI,1946,10
Asia,OWID_ASI,1947,8
Asia,OWID_ASI,1948,10
Asia,OWID_ASI,1949,9
Asia,OWID_ASI,1950,8
Asia,OWID_ASI,1951,6
Asia,OWID_ASI,1952,11
Asia,OWID_ASI,1953,7
Asia,OWID_ASI,1954,10
Asia,OWID_ASI,1955,10
Asia,OWID_ASI,1956,11
Asia,OWID_ASI,1957,15
Asia,OWID_ASI,1958,8
Asia,OWID_ASI,1959,9
Asia,OWID_ASI,1960,10
Asia,OWID_ASI,1961,20
Asia,OWID_ASI,1962,15
Asia,OWID_ASI,1963,14
Asia,OWID_ASI,1964,12
Asia,OWID_ASI,1965,8
Asia,OWID_ASI,1966,21
Asia,OWID_ASI,1967,13
Asia,OWID_ASI,1968,20
Asia,OWID_ASI,1969,13
Asia,OWID_ASI,1970,13
Asia,OWID_ASI,1971,12
Asia,OWID_ASI,1972,14
Asia,OWID_ASI,1973,6
Asia,OWID_ASI,1974,8
Asia,OWID_ASI,1975,13
Asia,OWID_ASI,1976,20
Asia,OWID_ASI,1977,12
Asia,OWID_ASI,1978,15
Asia,OWID_ASI,1979,15
Asia,OWID_ASI,1980,10
Asia,OWID_ASI,1981,8
Asia,OWID_ASI,1982,14
Asia,OWID_ASI,1983,24
Asia,OWID_ASI,1984,13
Asia,OWID_ASI,1985,11
Asia,OWID_ASI,1986,13
Asia,OWID_ASI,1987,13
Asia,OWID_ASI,1988,15
Asia,OWID_ASI,1989,20
Asia,OWID_ASI,1990,28
Asia,OWID_ASI,1991,21
Asia,OWID_ASI,1992,14
Asia,OWID_ASI,1993,13
Asia,OWID_ASI,1994,19
Asia,OWID_ASI,1995,13
Asia,OWID_ASI,1996,10
Asia,OWID_ASI,1997,21
Asia,OWID_ASI,1998,20
Asia,OWID_ASI,1999,22
Asia,OWID_ASI,2000,24
Asia,OWID_ASI,2001,14
Asia,OWID_ASI,2002,29
Asia,OWID_ASI,2003,43
Asia,OWID_ASI,2004,49
Asia,OWID_ASI,2005,43
Asia,OWID_ASI,2006,41
Asia,OWID_ASI,2007,36
Asia,OWID_ASI,2008,45
Asia,OWID_ASI,2009,36
Asia,OWID_ASI,2010,32
Asia,OWID_ASI,2011,36
Asia,OWID_ASI,2012,31
Asia,OWID_ASI,2013,32
Asia,OWID_ASI,2014,20
Asia,OWID_ASI,2015,25
Asia,OWID_ASI,2016,24
Asia,OWID_ASI,2017,36
Asia,OWID_ASI,2018,36
Asia,OWID_ASI,2019,38
Asia,OWID_ASI,2020,14
Asia,OWID_ASI,2021,20
Asia,OWID_ASI,2022,21
Asia,OWID_ASI,2023,31
Asia,OWID_ASI,2024,21
Atlantic Ocean (NOAA/NCEI),,1755,1
Atlantic Ocean (NOAA/NCEI),,1925,1
Atlantic Ocean (NOAA/NCEI),,1941,1
Atlantic Ocean (NOAA/NCEI),,1954,1
Atlantic Ocean (NOAA/NCEI),,1975,1
Atlantic Ocean (NOAA/NCEI),,2006,1
Atlantic Ocean (NOAA/NCEI),,2008,1
Australia,AUS,1859,1
Australia,AUS,1897,1
Australia,AUS,1899,1
Australia,AUS,1906,1
Australia,AUS,1924,2
Australia,AUS,1926,1
Australia,AUS,1943,1
Australia,AUS,1954,1
Australia,AUS,1961,1
Australia,AUS,1968,1
Australia,AUS,1970,1
Australia,AUS,1973,1
Australia,AUS,1979,1
Australia,AUS,1987,1
Australia,AUS,1988,2
Australia,AUS,1989,2
Australia,AUS,1994,1
Australia,AUS,2000,1
Australia,AUS,2004,1
Australia,AUS,2009,1
Australia,AUS,2010,1
Australia,AUS,2014,1
Australia,AUS,2021,1
Austria,AUT,1348,1
Austria,AUT,1556,1
Austria,AUT,1590,1
Austria,AUT,1670,1
Austria,AUT,1689,1
Austria,AUT,1690,1
Austria,AUT,1998,1
Austria,AUT,2024,1
Azerbaijan,AZE,427,1
Azerbaijan,AZE,1139,1
Azerbaijan,AZE,1667,1
Azerbaijan,AZE,1668,1
Azerbaijan,AZE,1671,1
Azerbaijan,AZE,1828,1
Azerbaijan,AZE,1842,1
Azerbaijan,AZE,1859,1
Azerbaijan,AZE,1869,1
Azerbaijan,AZE,1872,1
Azerbaijan,AZE,1902,1
Azerbaijan,AZE,1999,1
Azerbaijan,AZE,2000,1
Azerbaijan,AZE,2012,1
Azerbaijan,AZE,2017,1
Azerbaijan,AZE,2018,1
Azerbaijan,AZE,2019,1
Bangladesh,BGD,1762,1
Bangladesh,BGD,1842,1
Bangladesh,BGD,1868,1
Bangladesh,BGD,1874,1
Bangladesh,BGD,1885,1
Bangladesh,BGD,1918,1
Bangladesh,BGD,1923,1
Bangladesh,BGD,1930,1
Bangladesh,BGD,1988,1
Bangladesh,BGD,1989,1
Bangladesh,BGD,1999,1
Bangladesh,BGD,2001,1
Bangladesh,BGD,2002,1
Bangladesh,BGD,2003,1
Bangladesh,BGD,2007,1
Bangladesh,BGD,2008,1
Bangladesh,BGD,2010,1
Barbados,BRB,1831,1
Belgium,BEL,1983,1
Bering Sea (NOAA/NCEI),,1991,1
Bhutan,BTN,2003,1
Bhutan,BTN,2006,1
Bhutan,BTN,2009,3
Bolivia,BOL,1582,1
Bolivia,BOL,1650,1
Bolivia,BOL,1662,1
Bolivia,BOL,1678,1
Bolivia,BOL,1884,2
Bolivia,BOL,1899,1
Bolivia,BOL,1909,2
Bolivia,BOL,1914,1
Bolivia,BOL,1916,1
Bolivia,BOL,1947,1
Bolivia,BOL,1948,1
Bolivia,BOL,1957,1
Bolivia,BOL,1958,1
Bolivia,BOL,1959,1
Bolivia,BOL,1970,1
Bolivia,BOL,1994,1
Bolivia,BOL,1998,1
Bosnia and Herzegovina,BIH,1386,1
Bosnia and Herzegovina,BIH,1943,1
Bosnia and Herzegovina,BIH,1962,1
Bosnia and Herzegovina,BIH,1969,2
Bosnia and Herzegovina,BIH,1981,1
Bosnia and Herzegovina,BIH,1984,1
Bosnia and Herzegovina,BIH,1986,1
Bosnia and Herzegovina,BIH,1990,1
Bosnia and Herzegovina,BIH,2015,1
Bosnia and Herzegovina,BIH,2022,1
Brazil,BRA,1666,1
Brazil,BRA,1789,1
Brazil,BRA,1919,1
Brazil,BRA,1922,1
Brazil,BRA,1950,1
Brazil,BRA,1963,1
Brazil,BRA,1968,1
Brazil,BRA,1980,1
Brazil,BRA,1986,1
Brazil,BRA,2007,1
Brazil,BRA,2008,2
Brazil,BRA,2012,1
British Virgin Islands,VGB,1871,1
Bulgaria,BGR,-50,1
Bulgaria,BGR,1444,1
Bulgaria,BGR,1641,1
Bulgaria,BGR,1750,1
Bulgaria,BGR,1818,1
Bulgaria,BGR,1858,1
Bulgaria,BGR,1901,2
Bulgaria,BGR,1904,2
Bulgaria,BGR,1905,1
Bulgaria,BGR,1913,1
Bulgaria,BGR,1928,2
Bulgaria,BGR,1986,1
Bulgaria,BGR,2003,1
Bulgaria,BGR,2006,1
Bulgaria,BGR,2012,1
Burundi,BDI,2004,1
Cameroon,CMR,1909,1
Cameroon,CMR,1945,1
Canada,CAN,1663,1
Canada,CAN,1774,1
Canada,CAN,1823,1
Canada,CAN,1842,1
Canada,CAN,1864,1
Canada,CAN,1870,1
Canada,CAN,1928,1
Canada,CAN,1929,2
Canada,CAN,1933,1
Canada,CAN,1938,1
Canada,CAN,1946,1
Canada,CAN,1949,1
Canada,CAN,1970,1
Canada,CAN,1982,2
Canada,CAN,1988,1
Canada,CAN,2001,1
Canada,CAN,2004,1
Canada,CAN,2010,1
Canada,CAN,2012,1
Canada,CAN,2017,1
Central African Republic,CAF,1921,1
Chile,CHL,1520,1
Chile,CHL,1543,1
Chile,CHL,1562,1
Chile,CHL,1570,1
Chile,CHL,1575,1
Chile,CHL,1604,1
Chile,CHL,1615,1
Chile,CHL,1633,1
Chile,CHL,1639,1
Chile,CHL,1647,1
Chile,CHL,1657,2
Chile,CHL,1681,1
Chile,CHL,1687,1
Chile,CHL,1705,1
Chile,CHL,1730,1
Chile,CHL,1737,1
Chile,CHL,1742,1
Chile,CHL,1751,1
Chile,CHL,1765,1
Chile,CHL,1796,1
Chile,CHL,1798,1
Chile,CHL,1811,1
Chile,CHL,1819,3
Chile,CHL,1822,2
Chile,CHL,1829,1
Chile,CHL,1831,1
Chile,CHL,1833,1
Chile,CHL,1835,1
Chile,CHL,1836,1
Chile,CHL,1837,1
Chile,CHL,1838,1
Chile,CHL,1843,1
Chile,CHL,1845,1
Chile,CHL,1846,1
Chile,CHL,1847,3
Chile,CHL,1849,1
Chile,CHL,1851,2
Chile,CHL,1855,1
Chile,CHL,1858,1
Chile,CHL,1859,1
Chile,CHL,1868,4
Chile,CHL,1869,6
Chile,CHL,1870,1
Chile,CHL,1871,4
Chile,CHL,1873,2
Chile,CHL,1877,5
Chile,CHL,1878,5
Chile,CHL,1880,1
Chile,CHL,1881,2
Chile,CHL,1882,2
Chile,CHL,1885,1
Chile,CHL,1892,1
Chile,CHL,1895,1
Chile,CHL,1896,1
Chile,CHL,1898,1
Chile,CHL,1903,2
Chile,CHL,1906,2
Chile,CHL,1909,1
Chile,CHL,1911,1
Chile,CHL,1914,1
Chile,CHL,1918,2
Chile,CHL,1920,1
Chile,CHL,1922,2
Chile,CHL,1923,2
Chile,CHL,1925,1
Chile,CHL,1926,1
Chile,CHL,1927,1
Chile,CHL,1928,2
Chile,CHL,1929,1
Chile,CHL,1930,1
Chile,CHL,1931,1
Chile,CHL,1933,2
Chile,CHL,1934,1
Chile,CHL,1936,1
Chile,CHL,1939,2
Chile,CHL,1940,2
Chile,CHL,1943,1
Chile,CHL,1946,1
Chile,CHL,1948,1
Chile,CHL,1949,3
Chile,CHL,1950,2
Chile,CHL,1953,2
Chile,CHL,1955,1
Chile,CHL,1956,2
Chile,CHL,1957,1
Chile,CHL,1958,1
Chile,CHL,1960,3
Chile,CHL,1961,1
Chile,CHL,1962,1
Chile,CHL,1965,4
Chile,CHL,1966,1
Chile,CHL,1967,2
Chile,CHL,1970,3
Chile,CHL,1971,2
Chile,CHL,1972,2
Chile,CHL,1973,1
Chile,CHL,1974,1
Chile,CHL,1975,2
Chile,CHL,1976,1
Chile,CHL,1978,1
Chile,CHL,1981,1
Chile,CHL,1983,1
Chile,CHL,1985,3
Chile,CHL,1986,1
Chile,CHL,1987,2
Chile,CHL,1988,1
Chile,CHL,1995,2
Chile,CHL,1996,1
Chile,CHL,1997,1
Chile,CHL,2002,3
Chile,CHL,2003,1
Chile,CHL,2004,2
Chile,CHL,2005,2
Chile,CHL,2007,3
Chile,CHL,2010,2
Chile,CHL,2011,1
Chile,CHL,2012,3
Chile,CHL,2014,4
Chile,CHL,2015,2
Chile,CHL,2016,1
Chile,CHL,2017,2
Chile,CHL,2019,4
Chile,CHL,2020,1
Chile,CHL,2024,1
China,CHN,-193,1
China,CHN,-186,1
China,CHN,-70,1
China,CHN,-47,1
China,CHN,-26,1
China,CHN,46,1
China,CHN,128,1
China,CHN,138,1
China,CHN,143,1
China,CHN,173,1
China,CHN,180,1
China,CHN,294,2
China,CHN,319,1
China,CHN,344,1
China,CHN,499,1
China,CHN,512,1
China,CHN,600,1
China,CHN,649,1
China,CHN,734,1
China,CHN,777,1
China,CHN,778,1
China,CHN,788,1
China,CHN,814,1
China,CHN,820,1
China,CHN,876,1
China,CHN,999,2
China,CHN,1000,1
China,CHN,1001,1
China,CHN,1022,1
China,CHN,1037,1
China,CHN,1038,1
China,CHN,1057,1
China,CHN,1067,1
China,CHN,1068,1
China,CHN,1102,1
China,CHN,1125,1
China,CHN,1143,1
China,CHN,1202,1
China,CHN,1209,1
China,CHN,1219,1
China,CHN,1227,1
China,CHN,1289,1
China,CHN,1290,1
China,CHN,1291,1
China,CHN,1303,1
China,CHN,1305,1
China,CHN,1306,1
China,CHN,1310,1
China,CHN,1314,1
China,CHN,1327,1
China,CHN,1337,1
China,CHN,1340,1
China,CHN,1343,1
China,CHN,1347,1
China,CHN,1351,1
China,CHN,1352,1
China,CHN,1361,1
China,CHN,1368,1
China,CHN,1372,1
China,CHN,1440,1
China,CHN,1445,1
China,CHN,1478,1
China,CHN,1481,1
China,CHN,1484,1
China,CHN,1487,1
China,CHN,1488,1
China,CHN,1494,1
China,CHN,1495,1
China,CHN,1499,1
China,CHN,1500,1
China,CHN,1501,1
China,CHN,1502,1
China,CHN,1505,1
China,CHN,1507,1
China,CHN,1509,1
China,CHN,1511,1
China,CHN,1512,1
China,CHN,1514,1
China,CHN,1515,2
China,CHN,1517,1
China,CHN,1520,1
China,CHN,1531,1
China,CHN,1535,1
China,CHN,1536,1
China,CHN,1539,1
China,CHN,1545,1
China,CHN,1551,1
China,CHN,1556,1
China,CHN,1560,2
China,CHN,1561,2
China,CHN,1568,2
China,CHN,1571,1
China,CHN,1573,1
China,CHN,1577,1
China,CHN,1579,1
China,CHN,1586,1
China,CHN,1588,1
China,CHN,1590,1
China,CHN,1600,1
China,CHN,1604,1
China,CHN,1605,1
China,CHN,1606,1
China,CHN,1609,1
China,CHN,1611,1
China,CHN,1614,1
China,CHN,1618,1
China,CHN,1621,1
China,CHN,1622,1
China,CHN,1626,1
China,CHN,1627,1
China,CHN,1628,1
China,CHN,1630,1
China,CHN,1631,3
China,CHN,1634,3
China,CHN,1640,1
China,CHN,1641,1
China,CHN,1642,1
China,CHN,1652,1
China,CHN,1654,1
China,CHN,1657,1
China,CHN,1658,1
China,CHN,1664,1
China,CHN,1668,1
China,CHN,1670,1
China,CHN,1677,1
China,CHN,1679,2
China,CHN,1680,1
China,CHN,1683,1
China,CHN,1688,1
China,CHN,1695,1
China,CHN,1704,2
China,CHN,1709,1
China,CHN,1710,1
China,CHN,1713,2
China,CHN,1716,1
China,CHN,1718,1
China,CHN,1720,1
China,CHN,1725,2
China,CHN,1730,1
China,CHN,1733,1
China,CHN,1738,2
China,CHN,1739,1
China,CHN,1748,4
China,CHN,1750,1
China,CHN,1751,1
China,CHN,1755,2
China,CHN,1761,2
China,CHN,1763,1
China,CHN,1765,1
China,CHN,1767,1
China,CHN,1770,1
China,CHN,1785,1
China,CHN,1786,2
China,CHN,1789,2
China,CHN,1791,1
China,CHN,1792,1
China,CHN,1793,1
China,CHN,1799,1
China,CHN,1803,1
China,CHN,1806,1
China,CHN,1811,1
China,CHN,1812,1
China,CHN,1814,2
China,CHN,1815,1
China,CHN,1816,1
China,CHN,1817,1
China,CHN,1819,1
China,CHN,1820,1
China,CHN,1822,1
China,CHN,1827,1
China,CHN,1829,2
China,CHN,1830,1
China,CHN,1831,1
China,CHN,1833,1
China,CHN,1834,3
China,CHN,1837,1
China,CHN,1839,2
China,CHN,1842,1
China,CHN,1850,2
China,CHN,1852,1
China,CHN,1854,1
China,CHN,1855,2
China,CHN,1856,1
China,CHN,1861,1
China,CHN,1862,1
China,CHN,1863,2
China,CHN,1868,1
China,CHN,1870,1
China,CHN,1876,1
China,CHN,1878,1
China,CHN,1879,1
China,CHN,1880,1
China,CHN,1881,1
China,CHN,1882,1
China,CHN,1883,1
China,CHN,1884,1
China,CHN,1885,2
China,CHN,1887,1
China,CHN,1888,3
China,CHN,1890,1
China,CHN,1891,1
China,CHN,1893,4
China,CHN,1895,1
China,CHN,1896,3
China,CHN,1898,2
China,CHN,1901,1
China,CHN,1902,2
China,CHN,1904,1
China,CHN,1905,1
China,CHN,1906,4
China,CHN,1909,1
China,CHN,1910,1
China,CHN,1911,2
China,CHN,1913,2
China,CHN,1914,1
China,CHN,1915,1
China,CHN,1917,4
China,CHN,1918,2
China,CHN,1920,1
China,CHN,1921,2
China,CHN,1923,1
China,CHN,1924,1
China,CHN,1925,2
China,CHN,1926,1
China,CHN,1927,4
China,CHN,1928,1
China,CHN,1929,1
China,CHN,1930,3
China,CHN,1931,1
China,CHN,1932,4
China,CHN,1933,2
China,CHN,1934,2
China,CHN,1935,2
China,CHN,1936,6
China,CHN,1937,3
China,CHN,1938,1
China,CHN,1939,1
China,CHN,1940,4
China,CHN,1941,4
China,CHN,1942,2
China,CHN,1943,2
China,CHN,1944,2
China,CHN,1945,1
China,CHN,1947,3
China,CHN,1948,4
China,CHN,1949,2
China,CHN,1950,2
China,CHN,1951,2
China,CHN,1952,5
China,CHN,1953,1
China,CHN,1954,4
China,CHN,1955,6
China,CHN,1956,2
China,CHN,1957,1
China,CHN,1958,2
China,CHN,1959,3
China,CHN,1960,3
China,CHN,1961,5
China,CHN,1962,6
China,CHN,1963,4
China,CHN,1964,2
China,CHN,1965,3
China,CHN,1966,12
China,CHN,1967,5
China,CHN,1969,4
China,CHN,1970,1
China,CHN,1971,1
China,CHN,1973,2
China,CHN,1974,2
China,CHN,1975,1
China,CHN,1976,4
China,CHN,1979,2
China,CHN,1981,1
China,CHN,1982,2
China,CHN,1983,3
China,CHN,1985,2
China,CHN,1987,3
China,CHN,1988,4
China,CHN,1989,5
China,CHN,1990,3
China,CHN,1991,2
China,CHN,1992,1
China,CHN,1993,3
China,CHN,1994,2
China,CHN,1995,2
China,CHN,1996,3
China,CHN,1997,6
China,CHN,1998,6
China,CHN,1999,4
China,CHN,2000,3
China,CHN,2001,5
China,CHN,2002,3
China,CHN,2003,14
China,CHN,2004,5
China,CHN,2005,7
China,CHN,2006,8
China,CHN,2007,4
China,CHN,2008,15
China,CHN,2009,6
China,CHN,2010,5
China,CHN,2011,10
China,CHN,2012,6
China,CHN,2013,10
China,CHN,2014,9
China,CHN,2015,6
China,CHN,2016,5
China,CHN,2017,6
China,CHN,2018,4
China,CHN,2019,7
China,CHN,2020,3
China,CHN,2021,4
China,CHN,2022,5
China,CHN,2023,3
China,CHN,2024,1
Colombia,COL,1566,1
Colombia,COL,1644,1
Colombia,COL,1735,1
Colombia,COL,1743,1
Colombia,COL,1751,1
Colombia,COL,1766,1
Colombia,COL,1785,1
Colombia,COL,1796,1
Colombia,COL,1799,1
Colombia,COL,1805,1
Colombia,COL,1825,1
Colombia,COL,1826,1
Colombia,COL,1827,1
Colombia,COL,1834,3
Colombia,COL,1845,1
Colombia,COL,1851,1
Colombia,COL,1868,1
Colombia,COL,1869,1
Colombia,COL,1875,1
Colombia,COL,1877,1
Colombia,COL,1878,1
Colombia,COL,1883,1
Colombia,COL,1885,1
Colombia,COL,1900,1
Colombia,COL,1903,1
Colombia,COL,1904,1
Colombia,COL,1906,4
Colombia,COL,1917,1
Colombia,COL,1922,1
Colombia,COL,1923,2
Colombia,COL,1935,1
Colombia,COL,1936,1
Colombia,COL,1938,1
Colombia,COL,1942,1
Colombia,COL,1947,1
Colombia,COL,1950,1
Colombia,COL,1955,1
Colombia,COL,1958,2
Colombia,COL,1961,2
Colombia,COL,1962,1
Colombia,COL,1966,1
Colombia,COL,1967,2
Colombia,COL,1970,1
Colombia,COL,1973,1
Colombia,COL,1974,2
Colombia,COL,1977,1
Colombia,COL,1979,2
Colombia,COL,1980,1
Colombia,COL,1981,1
Colombia,COL,1983,1
Colombia,COL,1991,1
Colombia,COL,1992,2
Colombia,COL,1994,1
Colombia,COL,1995,2
Colombia,COL,1999,1
Colombia,COL,2004,1
Colombia,COL,2007,2
Colombia,COL,2008,1
Colombia,COL,2013,1
Colombia,COL,2014,1
Colombia,COL,2015,1
Colombia,COL,2017,1
Colombia,COL,2018,1
Colombia,COL,2019,1
Colombia,COL,2021,1
Colombia,COL,2023,1
Colombia,COL,2024,1
Comoros,COM,2018,1
Congo,COG,1820,1
Congo,COG,1960,1
Congo,COG,1992,1
Congo,COG,2002,1
Congo,COG,2005,1
Congo,COG,2008,1
Congo,COG,2021,1
Costa Rica,CRI,1579,1
Costa Rica,CRI,1746,1
Costa Rica,CRI,1798,1
Costa Rica,CRI,1822,1
Costa Rica,CRI,1841,1
Costa Rica,CRI,1854,2
Costa Rica,CRI,1881,1
Costa Rica,CRI,1882,1
Costa Rica,CRI,1888,1
Costa Rica,CRI,1900,1
Costa Rica,CRI,1905,1
Costa Rica,CRI,1910,2
Costa Rica,CRI,1916,1
Costa Rica,CRI,1924,1
Costa Rica,CRI,1941,2
Costa Rica,CRI,1950,1
Costa Rica,CRI,1952,2
Costa Rica,CRI,1955,1
Costa Rica,CRI,1973,1
Costa Rica,CRI,1983,2
Costa Rica,CRI,1990,3
Costa Rica,CRI,1991,2
Costa Rica,CRI,1993,1
Costa Rica,CRI,2004,1
Costa Rica,CRI,2008,1
Costa Rica,CRI,2009,1
Costa Rica,CRI,2012,1
Costa Rica,CRI,2016,1
Costa Rica,CRI,2017,1
Cote d'Ivoire,CIV,1879,1
Cote d'Ivoire,CIV,1889,1
Croatia,HRV,1280,2
Croatia,HRV,1300,1
Croatia,HRV,1323,1
Croatia,HRV,1343,1
Croatia,HRV,1387,1
Croatia,HRV,1390,1
Croatia,HRV,1399,1
Croatia,HRV,1418,1
Croatia,HRV,1451,1
Croatia,HRV,1459,1
Croatia,HRV,1471,1
Croatia,HRV,1479,1
Croatia,HRV,1482,1
Croatia,HRV,1496,1
Croatia,HRV,1502,1
Croatia,HRV,1504,1
Croatia,HRV,1516,2
Croatia,HRV,1520,1
Croatia,HRV,1530,1
Croatia,HRV,1574,1
Croatia,HRV,1590,2
Croatia,HRV,1632,1
Croatia,HRV,1639,1
Croatia,HRV,1648,1
Croatia,HRV,1667,1
Croatia,HRV,1717,1
Croatia,HRV,1721,1
Croatia,HRV,1738,1
Croatia,HRV,1750,1
Croatia,HRV,1757,1
Croatia,HRV,1768,1
Croatia,HRV,1775,1
Croatia,HRV,1823,2
Croatia,HRV,1838,1
Croatia,HRV,1843,1
Croatia,HRV,1850,1
Croatia,HRV,1870,1
Croatia,HRV,1878,1
Croatia,HRV,1880,1
Croatia,HRV,1898,1
Croatia,HRV,1923,1
Croatia,HRV,1942,1
Croatia,HRV,1962,2
Croatia,HRV,1964,1
Croatia,HRV,1970,1
Croatia,HRV,1996,1
Croatia,HRV,2020,2
Cuba,CUB,1678,1
Cuba,CUB,1682,1
Cuba,CUB,1693,1
Cuba,CUB,1760,1
Cuba,CUB,1766,1
Cuba,CUB,1775,1
Cuba,CUB,1810,1
Cuba,CUB,1826,1
Cuba,CUB,1852,1
Cuba,CUB,1880,1
Cuba,CUB,1932,1
Cuba,CUB,1939,1
Cuba,CUB,1992,1
Cuba,CUB,2020,1
Cuba,CUB,2024,1
Cyprus,CYP,-26,1
Cyprus,CYP,-15,1
Cyprus,CYP,76,1
Cyprus,CYP,300,1
Cyprus,CYP,1222,1
Cyprus,CYP,1941,1
Cyprus,CYP,1953,1
Cyprus,CYP,1995,1
Czechia,CZE,2008,1
Djibouti,DJI,1989,1
Dominican Republic,DOM,1502,1
Dominican Republic,DOM,1564,1
Dominican Republic,DOM,1615,1
Dominican Republic,DOM,1673,1
Dominican Republic,DOM,1684,1
